mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.7,120.24000000000001,9.783169220656465
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.9,119.61999999999998,12.251432569295723
random,episodic_semantic,random,False,2,0,2,1,0.7,119.32000000000001,10.489308842817051
random,episodic_semantic,random,include_walls,2,0,2,1,0.9,118.58,18.99804200437508
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.7,118.54,3.610318545502597
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.99,117.35999999999999,17.068989425270612
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.7,116.83999999999999,4.896774448552838
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.5,115.74000000000001,9.549575906813875
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.5,113.26000000000002,8.96495398761198
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.5,111.72,6.199161233586365
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.99,111.36000000000001,22.284218631129967
random,episodic_semantic,random,include_walls,2,0,2,1,0.99,111.13999999999999,29.883815017497348
random,episodic_semantic,random,False,2,2,0,1,1.0,107.12,6.027072257738411
random,episodic_semantic,avoid_walls,False,2,2,0,1,1.0,105.62,6.2027090855528595
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.99,98.14000000000001,14.191349477762852
random,random,random,False,2,1,1,1,0.5,96.06000000000002,5.32676261907737
random,random,random,False,2,1,1,1,0.7,96.05999999999999,5.32676261907737
random,random,random,False,2,1,1,1,0.9,96.05999999999999,5.32676261907737
random,random,random,False,2,1,1,1,0.99,96.05999999999999,5.32676261907737
random,random,avoid_walls,include_walls,2,1,1,1,0.5,94.47999999999999,4.090183369972549
random,random,avoid_walls,include_walls,2,1,1,1,0.7,94.47999999999999,4.090183369972549
random,random,avoid_walls,include_walls,2,1,1,1,0.9,94.47999999999999,4.090183369972549
random,random,avoid_walls,include_walls,2,1,1,1,0.99,94.47999999999999,4.090183369972549
random,random,avoid_walls,exclude_walls,2,1,1,1,0.5,94.24000000000001,2.4824181758922075
random,random,avoid_walls,exclude_walls,2,1,1,1,0.9,94.24000000000001,2.4824181758922075
random,random,avoid_walls,exclude_walls,2,1,1,1,0.99,94.24000000000001,2.4824181758922075
random,random,avoid_walls,exclude_walls,2,1,1,1,0.7,94.23999999999998,2.4824181758922075
random,random,random,include_walls,2,1,1,1,0.5,93.12,4.332389640833336
random,random,random,include_walls,2,1,1,1,0.7,93.12,4.332389640833336
random,random,random,include_walls,2,1,1,1,0.9,93.11999999999999,4.332389640833336
random,random,random,include_walls,2,1,1,1,0.99,93.11999999999999,4.332389640833336
random,random,random,exclude_walls,2,1,1,1,0.5,92.9,5.029910535983716
random,random,random,exclude_walls,2,1,1,1,0.7,92.9,5.029910535983716
random,random,random,exclude_walls,2,1,1,1,0.99,92.9,5.029910535983716
random,random,random,exclude_walls,2,1,1,1,0.9,92.89999999999999,5.029910535983716
random,random,avoid_walls,False,2,1,1,1,0.5,92.1,4.964272353527757
random,random,avoid_walls,False,2,1,1,1,0.7,92.1,4.964272353527757
random,random,avoid_walls,False,2,1,1,1,0.9,92.1,4.964272353527757
random,random,avoid_walls,False,2,1,1,1,0.99,92.1,4.964272353527757
random,random,random,False,2,0,2,1,0.99,71.12,14.597999862994929
random,random,random,include_walls,2,0,2,1,0.9,65.44000000000001,8.436255093345626
random,random,avoid_walls,False,2,0,2,1,0.99,64.06,13.368410526311646
random,random,avoid_walls,include_walls,2,0,2,1,0.99,63.7,6.234420582540126
random,random,avoid_walls,False,2,0,2,1,0.9,62.739999999999995,8.351431015101545
random,random,random,exclude_walls,2,0,2,1,0.7,62.6,5.7250327509980234
random,random,avoid_walls,include_walls,2,0,2,1,0.5,62.3,4.263801121065568
random,random,random,exclude_walls,2,0,2,1,0.9,62.160000000000004,4.778116783838588
random,random,random,include_walls,2,0,2,1,0.7,62.1,1.8406520583749673
random,random,random,False,2,0,2,1,0.9,60.260000000000005,7.9956488167002435
random,random,avoid_walls,exclude_walls,2,0,2,1,0.5,60.06,2.51443830705786
random,random,random,False,2,0,2,1,0.7,59.96,4.426104381959375
random,random,random,exclude_walls,2,0,2,1,0.5,59.919999999999995,6.650233078622132
random,random,avoid_walls,include_walls,2,0,2,1,0.9,59.879999999999995,6.293298022499809
random,random,random,include_walls,2,0,2,1,0.5,58.94000000000001,4.814810484328538
random,random,avoid_walls,include_walls,2,0,2,1,0.7,58.839999999999996,6.855829636156371
random,random,avoid_walls,exclude_walls,2,0,2,1,0.7,58.21999999999999,5.6742929074907655
random,random,avoid_walls,exclude_walls,2,0,2,1,0.9,58.1,4.7920767940424325
random,random,avoid_walls,False,2,0,2,1,0.7,57.419999999999995,4.9829308644611965
random,random,avoid_walls,False,2,0,2,1,0.5,57.34000000000001,1.6280049139974984
random,random,avoid_walls,exclude_walls,2,0,2,1,0.99,57.040000000000006,10.174595815068034
random,random,random,False,2,0,2,1,0.5,56.96,0.4363484845854286
random,random,random,include_walls,2,0,2,1,0.99,55.36,6.860787126853595
random,random,random,False,2,2,0,1,1.0,55.019999999999996,3.2332027465038427
random,random,random,exclude_walls,2,0,2,1,0.99,53.239999999999995,7.460991891162997
random,random,avoid_walls,False,2,2,0,1,1.0,51.46,3.258588651548397
