mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,random,include_walls,6,0,6,1,0.5,69.0,2.216303228351213
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.9,67.58,2.818084455796169
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.7,67.44,2.9097078891187693
episodic,episodic,avoid_walls,False,6,6,0,1,1.0,67.39999999999999,1.25059985606908
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.99,67.05999999999999,9.566734029960276
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.5,65.76,2.823898015155647
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.7,65.58,4.056303736161778
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.9,65.54,6.041390568403933
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.5,65.5,5.3870214404622505
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.7,65.24,4.867278500353152
episodic,episodic,random,False,6,6,0,1,1.0,64.46,2.8118321429274555
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.99,64.22,6.802764144081433
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,63.46,3.8836065712170154
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.5,62.7,4.468109219793088
random,episodic_semantic,random,False,6,3,3,1,0.7,61.92,5.746094325713771
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.9,61.86,7.3448213048378515
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.99,61.52,8.68686364575846
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,60.04,7.507489593732381
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.5,59.04,3.2628821615252974
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,59.04,5.151155210241678
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.9,58.71999999999999,4.8470197028689705
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,58.67999999999999,6.516563511545025
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.7,58.279999999999994,3.572338169882578
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.7,58.260000000000005,6.692861869185706
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,58.2,7.44472967944438
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.7,57.9,5.454172714537008
