mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,avoid_walls,include_walls,48,24,24,1,0.9,395.42,35.0545517729153
random,episodic_semantic,avoid_walls,exclude_walls,48,24,24,1,0.7,393.72,34.098997052699374
random,episodic_semantic,avoid_walls,False,48,24,24,1,0.99,391.08000000000004,40.12836403343651
random,episodic_semantic,avoid_walls,exclude_walls,48,0,48,1,0.9,386.58,33.133873905717685
random,episodic_semantic,avoid_walls,False,48,24,24,1,0.5,385.0,38.227006160566646
random,episodic_semantic,avoid_walls,exclude_walls,48,24,24,1,0.5,383.91999999999996,44.79318698195071
semantic,semantic,avoid_walls,exclude_walls,48,0,48,1,0.99,377.2,54.53545635639258
random,episodic_semantic,avoid_walls,False,48,24,24,1,0.7,374.96000000000004,12.164637273671591
random,episodic_semantic,avoid_walls,False,48,0,48,1,0.99,358.20000000000005,29.125933461436063
semantic,semantic,random,include_walls,48,0,48,1,0.9,356.42,27.6342830556539
random,episodic_semantic,avoid_walls,include_walls,48,0,48,1,0.9,354.54,30.063572641986514
random,episodic_semantic,avoid_walls,exclude_walls,48,24,24,1,0.99,354.34,48.044837391753134
random,episodic_semantic,avoid_walls,False,48,0,48,1,0.5,346.32,37.387505934469615
random,episodic_semantic,avoid_walls,include_walls,48,0,48,1,0.99,343.43999999999994,30.450523805018527
random,episodic_semantic,avoid_walls,exclude_walls,48,0,48,1,0.99,333.88,61.61374521971537
random,episodic_semantic,avoid_walls,include_walls,48,24,24,1,0.99,327.78000000000003,31.685289962378448
semantic,semantic,random,False,48,0,48,1,0.7,324.86,50.600260868892754
random,episodic_semantic,avoid_walls,include_walls,48,0,48,1,0.7,321.44,20.530036531872028
semantic,semantic,random,include_walls,48,0,48,1,0.7,321.26,42.84850522480334
semantic,semantic,random,exclude_walls,48,0,48,1,0.7,321.12,74.85314689443591
semantic,semantic,random,exclude_walls,48,0,48,1,0.5,320.65999999999997,29.31358729326727
semantic,semantic,random,False,48,0,48,1,0.5,319.14,29.118557656587324
random,episodic_semantic,avoid_walls,exclude_walls,48,0,48,1,0.7,319.04,43.95636927681812
semantic,semantic,random,False,48,0,48,1,0.99,318.14,84.00658545614147
random,episodic_semantic,avoid_walls,exclude_walls,48,0,48,1,0.5,317.02,36.57137678567763
semantic,semantic,random,False,48,0,48,1,0.9,311.58000000000004,60.71258189205924
semantic,semantic,random,exclude_walls,48,0,48,1,0.9,306.93999999999994,29.775600749607054
semantic,semantic,random,exclude_walls,48,0,48,1,0.99,305.78000000000003,58.31580917727199
random,episodic_semantic,avoid_walls,False,48,48,0,1,1.0,299.34000000000003,32.12504319063245
semantic,semantic,random,include_walls,48,0,48,1,0.99,295.53999999999996,28.26075724392395
random,random,avoid_walls,include_walls,48,24,24,1,0.9,289.32,17.7947632746266
semantic,semantic,random,include_walls,48,0,48,1,0.5,288.76,21.67898521610271
random,random,avoid_walls,include_walls,48,24,24,1,0.5,281.91999999999996,25.99703059966657
random,random,avoid_walls,False,48,24,24,1,0.9,281.14000000000004,16.362469251308006
random,random,avoid_walls,False,48,24,24,1,0.7,276.2,35.76092839958157
random,random,avoid_walls,include_walls,48,24,24,1,0.7,273.35999999999996,19.1651350112646
random,random,avoid_walls,False,48,24,24,1,0.5,269.06,22.053081417343915
random,random,avoid_walls,exclude_walls,48,24,24,1,0.9,267.24,23.351967797168612
random,episodic_semantic,random,False,48,24,24,1,0.7,263.36,19.2948283226361
random,random,avoid_walls,exclude_walls,48,24,24,1,0.5,261.43999999999994,25.7765474802193
random,episodic_semantic,random,False,48,24,24,1,0.99,259.82,41.818196996044676
random,random,avoid_walls,exclude_walls,48,24,24,1,0.7,253.5,21.239679846928016
random,random,avoid_walls,False,48,24,24,1,0.99,252.46000000000004,33.531453890340046
random,episodic_semantic,avoid_walls,include_walls,48,0,48,1,0.5,250.83999999999997,20.164781179075558
random,episodic_semantic,random,False,48,24,24,1,0.9,250.28000000000003,30.74055302039961
random,episodic_semantic,random,include_walls,48,24,24,1,0.7,247.4,52.78753640775442
random,episodic_semantic,random,include_walls,48,24,24,1,0.5,243.8,37.56530313999875
random,episodic_semantic,random,include_walls,48,24,24,1,0.9,243.5,99.60508019172516
random,episodic_semantic,random,False,48,24,24,1,0.5,239.35999999999999,49.5446303851386
random,episodic_semantic,random,exclude_walls,48,24,24,1,0.9,236.28000000000003,46.497328955543246
random,episodic_semantic,random,include_walls,48,0,48,1,0.99,236.12000000000003,49.896308480688226
random,episodic_semantic,random,include_walls,48,0,48,1,0.5,232.8,51.87735536821437
random,random,avoid_walls,exclude_walls,48,24,24,1,0.99,229.01999999999998,21.973201860448103
random,episodic_semantic,random,exclude_walls,48,24,24,1,0.7,228.16,51.135686169249745
random,episodic_semantic,random,include_walls,48,0,48,1,0.7,225.48000000000002,53.73748784600934
random,episodic_semantic,random,exclude_walls,48,0,48,1,0.9,224.92000000000002,45.14790803569973
random,episodic_semantic,random,exclude_walls,48,24,24,1,0.99,224.18,13.670903408334066
random,episodic_semantic,random,exclude_walls,48,24,24,1,0.5,223.92,39.80152760887451
random,episodic_semantic,random,include_walls,48,0,48,1,0.9,222.84,43.636984313767606
random,episodic_semantic,random,False,48,0,48,1,0.7,220.32,43.736090360250536
random,episodic_semantic,random,exclude_walls,48,0,48,1,0.5,220.21999999999997,47.91231157020083
random,episodic_semantic,random,exclude_walls,48,0,48,1,0.99,218.44,44.702957396575
random,episodic_semantic,random,False,48,0,48,1,0.5,218.35999999999999,43.673085533312154
random,episodic_semantic,random,exclude_walls,48,0,48,1,0.7,217.6,52.247717653501375
random,episodic_semantic,random,False,48,0,48,1,0.99,217.06,48.31569517247993
random,random,avoid_walls,False,48,0,48,1,0.9,214.48000000000002,14.202450492784687
random,episodic_semantic,random,False,48,48,0,1,1.0,214.42,42.177074341400214
random,episodic_semantic,random,False,48,0,48,1,0.9,214.32,41.056565857363175
random,random,avoid_walls,include_walls,48,24,24,1,0.99,207.16,20.517855638443308
random,episodic_semantic,random,include_walls,48,24,24,1,0.99,204.88000000000002,13.82467359470016
episodic,episodic,random,False,48,48,0,1,1.0,198.06,24.56669289912666
random,random,avoid_walls,exclude_walls,48,0,48,1,0.9,197.8,27.768687401459935
random,random,random,exclude_walls,48,24,24,1,0.7,197.68,24.883440276617698
random,random,avoid_walls,include_walls,48,0,48,1,0.9,195.98000000000002,20.35577559318239
random,random,avoid_walls,False,48,0,48,1,0.7,194.6,22.76998023714557
random,random,random,False,48,24,24,1,0.9,192.2,38.44544186246271
random,random,avoid_walls,include_walls,48,0,48,1,0.99,178.54000000000002,18.676466475219556
random,random,random,exclude_walls,48,24,24,1,0.5,177.16,29.63144275933928
random,random,avoid_walls,exclude_walls,48,0,48,1,0.99,176.74,9.34421746322291
random,random,random,exclude_walls,48,24,24,1,0.99,174.61999999999998,17.923548755757047
random,random,random,False,48,24,24,1,0.5,174.06,20.510738650765354
random,random,random,include_walls,48,24,24,1,0.5,171.76,32.02252956903936
random,random,avoid_walls,False,48,0,48,1,0.99,171.64,19.694222503059116
random,random,random,exclude_walls,48,24,24,1,0.9,171.6,32.839914738013555
random,random,avoid_walls,exclude_walls,48,0,48,1,0.7,170.02000000000004,16.02889890167132
random,random,random,False,48,24,24,1,0.7,168.98,33.44436574372431
random,random,avoid_walls,False,48,0,48,1,0.5,166.54000000000002,18.435899761064007
random,random,random,include_walls,48,24,24,1,0.7,161.3,22.473717983457924
random,random,avoid_walls,include_walls,48,0,48,1,0.7,160.5,23.546379764201546
random,random,random,include_walls,48,24,24,1,0.9,157.06,38.92282620776657
random,random,avoid_walls,False,48,48,0,1,1.0,152.74,27.62756594417974
random,random,avoid_walls,exclude_walls,48,0,48,1,0.5,146.6,9.902524930541707
random,random,random,include_walls,48,24,24,1,0.99,144.1,29.690537213058303
random,random,random,False,48,24,24,1,0.99,140.26,45.39191998583008
random,random,random,include_walls,48,0,48,1,0.5,134.73999999999998,33.31405709306509
random,random,avoid_walls,include_walls,48,0,48,1,0.5,129.71999999999997,9.659068278048355
random,random,random,exclude_walls,48,0,48,1,0.7,126.25999999999999,26.076472154031887
random,random,random,include_walls,48,0,48,1,0.99,126.1,24.522397925162206
random,random,random,include_walls,48,0,48,1,0.9,125.01999999999998,25.75184653573409
random,random,random,exclude_walls,48,0,48,1,0.9,122.25999999999999,26.59260047456811
random,random,random,exclude_walls,48,0,48,1,0.5,120.85999999999999,28.697079990828335
random,random,random,exclude_walls,48,0,48,1,0.99,119.8,15.028106999885251
random,random,random,False,48,0,48,1,0.9,119.38,23.89563976963161
random,random,random,False,48,0,48,1,0.99,119.22,20.431191839929458
random,random,random,include_walls,48,0,48,1,0.7,119.18000000000002,22.53844715147874
random,random,random,False,48,0,48,1,0.7,115.47999999999999,20.64271299999106
