mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,random,include_walls,2,0,2,1,0.5,118.85999999999999,17.811299784125808
random,episodic_semantic,random,include_walls,2,0,2,1,0.7,118.44000000000001,17.896547153012502
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.9,117.2,32.76430985081174
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.9,116.84,12.67921133194017
random,episodic_semantic,random,False,2,0,2,1,0.7,116.82000000000001,12.157861654090327
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.7,114.52000000000001,18.780351434411447
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.5,113.18000000000002,22.96287438453645
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.5,112.26000000000002,11.888246296237309
random,random,avoid_walls,exclude_walls,2,1,1,1,0.5,109.58,10.02684397006356
random,random,avoid_walls,exclude_walls,2,1,1,1,0.7,109.58,10.02684397006356
random,random,avoid_walls,exclude_walls,2,1,1,1,0.9,109.58,10.02684397006356
random,random,avoid_walls,exclude_walls,2,1,1,1,0.99,109.58,10.02684397006356
random,episodic_semantic,random,False,2,2,0,1,1.0,108.28,14.727307968532472
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.7,107.74000000000001,13.892386404070397
random,random,avoid_walls,False,2,1,1,1,0.7,107.68000000000002,7.6407852999544446
random,random,avoid_walls,False,2,1,1,1,0.5,107.67999999999999,7.640785299954445
random,random,avoid_walls,False,2,1,1,1,0.9,107.67999999999999,7.640785299954445
random,random,avoid_walls,False,2,1,1,1,0.99,107.67999999999999,7.640785299954446
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.7,107.54,19.55367996055985
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.99,107.47999999999999,12.45173080338633
random,episodic_semantic,random,False,2,0,2,1,0.9,106.3,11.642680103824892
random,episodic_semantic,avoid_walls,False,2,2,0,1,1.0,105.0,14.130109695257143
random,episodic_semantic,random,include_walls,2,0,2,1,0.99,103.41999999999999,21.726242196937786
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.7,103.38,12.529868315349528
random,random,random,exclude_walls,2,1,1,1,0.7,98.32000000000001,12.480288458204804
random,random,random,exclude_walls,2,1,1,1,0.9,98.32000000000001,12.480288458204804
random,random,random,exclude_walls,2,1,1,1,0.99,98.32000000000001,12.480288458204804
random,random,random,exclude_walls,2,1,1,1,0.5,98.32,12.480288458204804
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.99,93.8,6.477345135161475
random,random,random,include_walls,2,1,1,1,0.9,92.76000000000002,10.931532371996159
random,random,random,include_walls,2,1,1,1,0.5,92.76,10.931532371996159
random,random,random,include_walls,2,1,1,1,0.7,92.76,10.931532371996159
random,random,random,include_walls,2,1,1,1,0.99,92.76,10.931532371996159
random,random,random,False,2,1,1,1,0.5,92.26,11.876969310392276
random,random,random,False,2,1,1,1,0.7,92.26,11.876969310392276
random,random,random,False,2,1,1,1,0.99,92.26,11.876969310392276
random,random,random,False,2,1,1,1,0.9,92.25999999999999,11.876969310392278
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.99,91.34,12.671637621081183
random,episodic_semantic,random,False,2,0,2,1,0.99,84.06,13.788632999684921
random,random,avoid_walls,False,2,0,2,1,0.5,63.839999999999996,5.336140927674233
random,random,avoid_walls,False,2,0,2,1,0.9,61.56,12.902805896393232
random,random,random,exclude_walls,2,0,2,1,0.5,61.08,16.67134067794189
random,random,avoid_walls,exclude_walls,2,0,2,1,0.9,60.720000000000006,8.541287959084391
random,random,random,False,2,0,2,1,0.9,59.11999999999999,9.308146969187797
random,random,random,False,2,0,2,1,0.5,58.739999999999995,8.502376138468586
random,random,random,include_walls,2,0,2,1,0.9,58.58,4.691865300709303
random,random,random,include_walls,2,0,2,1,0.7,57.339999999999996,5.428296233626165
random,random,avoid_walls,exclude_walls,2,0,2,1,0.5,57.160000000000004,9.659523797786306
