mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,avoid_walls,exclude_walls,12,0,12,1,0.7,22.720000000000002,3.8426032842332294
random,random,avoid_walls,False,12,0,12,1,0.5,22.22,2.5794573072644558
random,random,random,include_walls,12,6,6,1,0.5,22.16,4.397544769527651
random,random,avoid_walls,include_walls,12,0,12,1,0.9,22.0,1.131370849898477
random,random,random,include_walls,12,0,12,1,0.9,21.96,2.0684293558156632
random,random,random,False,12,6,6,1,0.9,21.880000000000003,3.3528495343513405
random,random,random,exclude_walls,12,6,6,1,0.5,21.660000000000004,4.615885613834035
random,random,random,False,12,0,12,1,0.5,21.179999999999996,3.4919335617963867
random,random,random,False,12,0,12,1,0.9,21.12,2.175683800555586
random,random,random,False,12,0,12,1,0.7,20.84,4.31814775106179
random,random,avoid_walls,include_walls,12,0,12,1,0.5,20.440000000000005,2.7163210414087655
random,random,random,exclude_walls,12,6,6,1,0.9,20.380000000000003,1.400571312000928
random,random,random,exclude_walls,12,0,12,1,0.5,20.32,3.403762623920769
random,random,random,include_walls,12,6,6,1,0.7,20.1,4.143428532025139
random,random,avoid_walls,False,12,12,0,1,1.0,19.96,1.7188368159892315
random,random,random,include_walls,12,0,12,1,0.5,19.5,3.9779391649445817
random,random,random,False,12,6,6,1,0.99,19.1,4.03236903073119
random,random,random,False,12,12,0,1,1.0,18.800000000000004,1.1489125293076063
random,random,random,include_walls,12,6,6,1,0.99,17.860000000000003,1.718836815989232
random,random,random,exclude_walls,12,0,12,1,0.99,17.7,5.150922247520341
random,random,avoid_walls,False,12,0,12,1,0.99,17.18,2.7205881717011122
random,random,random,False,12,0,12,1,0.99,17.139999999999997,2.8618874890533346
random,random,random,exclude_walls,12,6,6,1,0.99,16.96,1.5869467539901898
random,random,random,include_walls,12,0,12,1,0.99,16.0,3.1489680849446535
random,random,avoid_walls,include_walls,12,0,12,1,0.99,14.74,4.562718487919236
random,random,avoid_walls,exclude_walls,12,0,12,1,0.99,14.38,3.3078089424874593
semantic,semantic,avoid_walls,include_walls,24,0,24,1,0.9,115.63999999999999,8.829178897270122
semantic,semantic,avoid_walls,False,24,0,24,1,0.5,113.84,6.997599588430309
semantic,semantic,avoid_walls,include_walls,24,0,24,1,0.7,110.84,7.316993918269986
semantic,semantic,avoid_walls,False,24,0,24,1,0.7,108.85999999999999,6.215014078825566
semantic,semantic,avoid_walls,exclude_walls,24,0,24,1,0.5,108.84,11.450694302093652
semantic,semantic,avoid_walls,include_walls,24,0,24,1,0.5,106.9,7.558042074505805
semantic,semantic,avoid_walls,False,24,0,24,1,0.9,106.62,5.538014084489132
semantic,semantic,avoid_walls,exclude_walls,24,0,24,1,0.7,106.62,10.176915053197607
semantic,semantic,avoid_walls,exclude_walls,24,0,24,1,0.9,102.4,6.0870354032155936
random,episodic_semantic,avoid_walls,False,24,0,24,1,0.9,97.53999999999999,11.178121487978201
episodic,episodic,avoid_walls,False,24,24,0,1,1.0,95.55999999999999,6.371373478301206
semantic,semantic,random,False,24,0,24,1,0.7,92.22,9.173309108495145
semantic,semantic,random,include_walls,24,0,24,1,0.9,91.43999999999998,9.842885755712093
random,episodic_semantic,avoid_walls,include_walls,24,12,12,1,0.5,89.47999999999999,5.318044753478485
semantic,semantic,random,exclude_walls,24,0,24,1,0.7,89.46000000000001,10.018502882167574
semantic,semantic,random,False,24,0,24,1,0.9,89.18000000000002,3.7225797506567937
random,episodic_semantic,avoid_walls,include_walls,24,12,12,1,0.7,88.9,13.235558167300692
random,episodic_semantic,avoid_walls,False,24,12,12,1,0.5,86.84,7.197666288457672
semantic,semantic,random,exclude_walls,24,0,24,1,0.9,86.46,5.139883267156948
semantic,semantic,random,include_walls,24,0,24,1,0.7,85.52,9.247572654486149
random,episodic_semantic,avoid_walls,include_walls,24,12,12,1,0.9,85.12,8.957544306337537
random,episodic_semantic,avoid_walls,False,24,12,12,1,0.9,84.64,6.344950748429806
random,episodic_semantic,avoid_walls,exclude_walls,24,12,12,1,0.7,84.24,7.2204155005096515
random,episodic_semantic,avoid_walls,include_walls,24,0,24,1,0.9,84.08,6.208832418418139
random,episodic_semantic,avoid_walls,exclude_walls,24,12,12,1,0.9,83.61999999999999,5.24343398928603
random,episodic_semantic,avoid_walls,False,24,12,12,1,0.7,82.8,1.4518953130305223
semantic,semantic,random,False,24,0,24,1,0.5,81.74,6.7185117399614604
random,episodic_semantic,avoid_walls,exclude_walls,24,12,12,1,0.5,81.04,7.239779002151934
random,episodic_semantic,avoid_walls,False,24,0,24,1,0.7,80.98,17.67952488049382
random,episodic_semantic,random,False,24,0,24,1,0.7,80.66000000000001,8.153674018502333
random,episodic_semantic,random,False,24,0,24,1,0.5,78.76,11.89127411171738
random,episodic_semantic,avoid_walls,include_walls,24,12,12,1,0.99,77.84,8.330330125511235
random,episodic_semantic,avoid_walls,exclude_walls,24,0,24,1,0.9,77.83999999999999,6.74258110815139
random,episodic_semantic,avoid_walls,exclude_walls,24,0,24,1,0.7,77.58,10.256393128190826
semantic,semantic,avoid_walls,False,24,0,24,1,0.99,76.6,5.097842680977903
random,episodic_semantic,random,exclude_walls,24,0,24,1,0.7,75.68,8.842262153996566
semantic,semantic,random,include_walls,24,0,24,1,0.5,74.94,11.378681821722585
random,episodic_semantic,avoid_walls,exclude_walls,24,0,24,1,0.5,74.72,15.14429265433021
semantic,semantic,random,False,24,0,24,1,0.99,74.5,13.182867669820554
semantic,semantic,random,exclude_walls,24,0,24,1,0.99,74.46,3.8395833107252684
semantic,semantic,random,exclude_walls,24,0,24,1,0.5,72.64,9.269002103786574
random,episodic_semantic,random,False,24,0,24,1,0.9,72.17999999999999,7.924493674677266
random,episodic_semantic,random,include_walls,24,0,24,1,0.7,72.08,9.311798966902154
random,episodic_semantic,avoid_walls,False,24,12,12,1,0.99,71.16,3.120640959802969
