mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.99,463.6,24.354465709598315
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.9,462.76000000000005,9.309479040204131
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.9,462.5,31.105176418081932
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.9,459.53999999999996,17.80343787025417
episodic,episodic,random,False,6,6,0,1,1.0,457.43999999999994,25.312178886852074
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,443.14,25.971800091637853
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.9,439.24000000000007,40.36045589435282
semantic,semantic,random,False,6,0,6,1,0.7,437.34,39.52298571717477
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,436.5,14.74530433731361
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.7,435.4799999999999,49.06238477693477
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,433.16,29.023824696273223
random,episodic_semantic,random,False,6,3,3,1,0.5,432.93999999999994,20.441193702912763
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,432.46000000000004,30.91844756775476
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.99,429.1,40.58551465732572
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.7,426.12,35.8904667007828
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.99,423.21999999999997,13.84563469112196
random,episodic_semantic,random,include_walls,6,0,6,1,0.5,423.18,24.21019619912239
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,421.74000000000007,20.893884272676537
random,episodic_semantic,random,False,6,0,6,1,0.5,421.52,39.20609136346035
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.5,421.12,20.124055257328237
random,episodic_semantic,random,include_walls,6,3,3,1,0.5,418.84,10.257797034451402
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.7,417.64,33.99056339633104
random,episodic_semantic,random,False,6,3,3,1,0.7,416.9,21.375967814347025
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.9,413.35999999999996,41.033430273375885
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,413.02,25.928085158761725
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,412.6,57.16428955213211
random,episodic_semantic,random,include_walls,6,0,6,1,0.7,409.36,33.84326225410311
